user_id,task_id,answer_type,choice,created_time
Participant-57,onbarding-auto,trust_execution,Yes,2024-08-22 07:33:56.320
Participant-57,qualification_2,attention,3,2024-08-22 07:34:23.838
Participant-246,test-149,trust_planning,Yes,2024-08-22 07:34:47.950
Participant-246,test-149,confidence_planning,somewhat unconfident,2024-08-22 07:34:47.960
Participant-57,test-388,risk,3,2024-08-22 07:35:13.263
Participant-246,test-149,trust_execution,No,2024-08-22 07:36:22.882
Participant-246,test-200,risk,4,2024-08-22 07:37:42.695
Participant-19,test-388,confidence_planning,somewhat confident,2024-08-22 10:46:27.772
Participant-73,test-388,risk,1,2024-08-22 06:54:36.623
Participant-32,test-497,risk,2,2024-08-22 06:55:05.106
Participant-73,test-388,trust_execution,Yes,2024-08-22 06:56:03.662
Participant-32,test-497,trust_execution,Yes,2024-08-22 06:56:15.580
Participant-73,test-675,risk,2,2024-08-22 06:56:59.386
Participant-32,test-859,risk,2,2024-08-22 06:57:22.242
Participant-32,test-859,trust_execution,No,2024-08-22 06:59:51.151
Participant-73,test-675,confidence_execution,confident,2024-08-22 07:01:55.726
Participant-73,test-200,risk,4,2024-08-22 07:02:22.347
Participant-73,test-200,trust_execution,Yes,2024-08-22 07:08:29.590
Participant-73,test-859,trust_planning,Yes,2024-08-22 07:09:05.167
Participant-73,test-859,confidence_planning,neutral,2024-08-22 07:09:05.177
Participant-73,test-859,confidence_execution,unconfident,2024-08-22 07:14:51.018
Participant-246,test-388,risk,3,2024-08-22 07:32:21.153
Participant-246,test-388,confidence_execution,confident,2024-08-22 07:33:24.301
Participant-57,onbarding-auto,confidence_execution,somewhat confident,2024-08-22 07:33:56.324
Participant-246,test-149,risk,2,2024-08-22 07:34:47.955
Participant-57,test-388,trust_planning,Yes,2024-08-22 07:35:13.258
Participant-57,test-388,confidence_planning,somewhat confident,2024-08-22 07:35:13.267
Participant-246,test-149,confidence_execution,somewhat unconfident,2024-08-22 07:36:22.887
Participant-246,test-200,trust_planning,Yes,2024-08-22 07:37:42.690
Participant-246,test-200,confidence_planning,somewhat unconfident,2024-08-22 07:37:42.699
Participant-171,onbarding-auto,trust_execution,Yes,2024-08-22 07:38:03.824
Participant-171,qualification_2,attention,3,2024-08-22 07:38:59.602
Participant-171,onbarding-auto,confidence_execution,somewhat confident,2024-08-22 07:38:03.828
Participant-246,test-200,trust_execution,No,2024-08-22 07:39:12.916
Participant-57,test-388,trust_execution,Yes,2024-08-22 07:39:13.715
Participant-57,test-497,trust_planning,Yes,2024-08-22 07:39:29.554
Participant-57,test-497,confidence_planning,somewhat confident,2024-08-22 07:39:29.563
Participant-57,test-497,confidence_execution,somewhat confident,2024-08-22 07:40:19.683
Participant-57,test-200,risk,3,2024-08-22 07:40:27.821
Participant-246,test-675,trust_planning,Yes,2024-08-22 07:40:29.049
Participant-246,test-675,confidence_planning,somewhat unconfident,2024-08-22 07:40:29.058
Participant-171,test-149,trust_planning,No,2024-08-22 07:40:39.305
Participant-171,test-149,confidence_planning,neutral,2024-08-22 07:40:39.314
Participant-246,test-675,confidence_execution,somewhat confident,2024-08-22 07:41:21.394
Participant-246,test-497,risk,4,2024-08-22 07:41:31.436
Participant-57,test-200,confidence_execution,neutral,2024-08-22 07:41:35.967
Participant-57,test-149,risk,2,2024-08-22 07:41:43.221
Participant-57,test-149,confidence_execution,somewhat confident,2024-08-22 07:42:16.436
Participant-57,test-675,risk,3,2024-08-22 07:42:23.654
Participant-171,test-149,confidence_execution,somewhat confident,2024-08-22 07:42:31.120
Participant-57,test-675,trust_execution,Yes,2024-08-22 07:43:28.248
Participant-57,test-859,trust_planning,Yes,2024-08-22 07:43:42.882
Participant-57,test-859,confidence_planning,somewhat confident,2024-08-22 07:43:42.891
Participant-171,test-497,risk,3,2024-08-22 07:44:17.152
Participant-57,test-859,trust_execution,Yes,2024-08-22 07:45:05.929
Participant-192,onbarding-auto,trust_execution,Yes,2024-08-22 07:45:15.533
Participant-171,test-497,confidence_execution,somewhat confident,2024-08-22 07:46:35.791
Participant-171,test-859,trust_planning,Yes,2024-08-22 07:48:19.725
Participant-171,test-859,confidence_planning,somewhat confident,2024-08-22 07:48:19.734
Participant-192,test-200,trust_planning,Yes,2024-08-22 07:48:56.521
Participant-192,test-200,confidence_planning,neutral,2024-08-22 07:48:56.531
Participant-246,test-497,trust_execution,Yes,2024-08-22 07:49:37.268
Participant-246,TiA_attention,attention,1,2024-08-22 07:50:30.621
Participant-192,test-200,confidence_execution,somewhat confident,2024-08-22 07:52:07.008
Participant-171,test-859,confidence_execution,neutral,2024-08-22 07:52:27.748
Participant-192,test-149,trust_planning,Yes,2024-08-22 07:52:48.710
Participant-192,test-149,confidence_planning,somewhat confident,2024-08-22 07:52:48.720
Participant-171,test-388,risk,3,2024-08-22 07:53:14.265
Participant-171,test-388,trust_execution,Yes,2024-08-22 07:54:34.303
Participant-192,test-149,trust_execution,No,2024-08-22 07:55:12.137
Participant-171,test-675,risk,3,2024-08-22 07:55:56.511
Participant-192,test-388,risk,2,2024-08-22 07:56:03.570
Participant-192,test-388,trust_execution,Yes,2024-08-22 07:57:53.217
Participant-192,test-497,risk,4,2024-08-22 07:58:51.879
Participant-171,test-675,confidence_execution,somewhat confident,2024-08-22 07:59:12.827
Participant-171,test-200,trust_planning,Yes,2024-08-22 08:00:15.044
Participant-171,test-200,confidence_planning,neutral,2024-08-22 08:00:15.062
Participant-192,test-497,trust_execution,Yes,2024-08-22 08:00:43.755
Participant-192,test-859,risk,2,2024-08-22 08:01:14.145
Participant-171,test-200,confidence_execution,neutral,2024-08-22 08:03:08.687
Participant-246,test-200,confidence_execution,unconfident,2024-08-22 07:39:12.921
Participant-57,test-388,confidence_execution,somewhat confident,2024-08-22 07:39:13.724
Participant-57,test-497,risk,3,2024-08-22 07:39:29.559
Participant-57,test-497,trust_execution,Yes,2024-08-22 07:40:19.679
Participant-57,test-200,trust_planning,Yes,2024-08-22 07:40:27.817
Participant-57,test-200,confidence_planning,neutral,2024-08-22 07:40:27.825
Participant-246,test-675,risk,2,2024-08-22 07:40:29.054
Participant-171,test-149,risk,2,2024-08-22 07:40:39.310
Participant-246,test-675,trust_execution,Yes,2024-08-22 07:41:21.389
Participant-246,test-497,trust_planning,Yes,2024-08-22 07:41:31.431
Participant-246,test-497,confidence_planning,somewhat unconfident,2024-08-22 07:41:31.443
Participant-57,test-200,trust_execution,Yes,2024-08-22 07:41:35.963
Participant-57,test-149,trust_planning,Yes,2024-08-22 07:41:43.216
Participant-57,test-149,confidence_planning,neutral,2024-08-22 07:41:43.226
Participant-57,test-149,trust_execution,Yes,2024-08-22 07:42:16.430
Participant-57,test-675,trust_planning,Yes,2024-08-22 07:42:23.650
Participant-57,test-675,confidence_planning,somewhat confident,2024-08-22 07:42:23.658
Participant-171,test-149,trust_execution,Yes,2024-08-22 07:42:31.115
Participant-57,test-675,confidence_execution,somewhat confident,2024-08-22 07:43:28.253
Participant-57,test-859,risk,2,2024-08-22 07:43:42.886
Participant-171,test-497,trust_planning,No,2024-08-22 07:44:17.141
Participant-171,test-497,confidence_planning,neutral,2024-08-22 07:44:17.159
Participant-57,test-859,confidence_execution,somewhat confident,2024-08-22 07:45:05.933
Participant-192,onbarding-auto,confidence_execution,confident,2024-08-22 07:45:15.538
Participant-57,TiA_attention,attention,1,2024-08-22 07:46:09.157
Participant-171,test-497,trust_execution,Yes,2024-08-22 07:46:35.787
Participant-192,qualification_2,attention,3,2024-08-22 07:47:09.825
Participant-171,test-859,risk,3,2024-08-22 07:48:19.730
Participant-192,test-200,risk,4,2024-08-22 07:48:56.526
Participant-246,test-497,confidence_execution,somewhat confident,2024-08-22 07:49:37.272
Participant-192,test-200,trust_execution,Yes,2024-08-22 07:52:07.003
Participant-171,test-859,trust_execution,Yes,2024-08-22 07:52:27.743
Participant-192,test-149,risk,4,2024-08-22 07:52:48.715
Participant-171,test-388,trust_planning,Yes,2024-08-22 07:53:14.261
Participant-171,test-388,confidence_planning,somewhat confident,2024-08-22 07:53:14.269
Participant-171,test-388,confidence_execution,somewhat confident,2024-08-22 07:54:34.324
Participant-192,test-149,confidence_execution,somewhat confident,2024-08-22 07:55:12.142
Participant-171,test-675,trust_planning,No,2024-08-22 07:55:56.503
Participant-171,test-675,confidence_planning,somewhat unconfident,2024-08-22 07:55:56.516
Participant-192,test-388,trust_planning,Yes,2024-08-22 07:56:03.566
Participant-192,test-388,confidence_planning,somewhat confident,2024-08-22 07:56:03.574
Participant-192,test-388,confidence_execution,confident,2024-08-22 07:57:53.222
Participant-192,test-497,trust_planning,Yes,2024-08-22 07:58:51.875
Participant-192,test-497,confidence_planning,neutral,2024-08-22 07:58:51.883
Participant-171,test-675,trust_execution,Yes,2024-08-22 07:59:12.823
Participant-171,test-200,risk,3,2024-08-22 08:00:15.052
Participant-192,test-497,confidence_execution,confident,2024-08-22 08:00:43.761
Participant-192,test-859,trust_planning,Yes,2024-08-22 08:01:14.141
Participant-192,test-859,confidence_planning,confident,2024-08-22 08:01:14.150
Participant-171,test-200,trust_execution,Yes,2024-08-22 08:03:08.683
Participant-171,TiA_attention,attention,1,2024-08-22 08:04:45.907
Participant-167,onbarding-auto,trust_execution,Yes,2024-08-22 08:07:26.695
Participant-167,test-675,trust_planning,Yes,2024-08-22 08:09:31.488
Participant-167,test-675,confidence_planning,somewhat unconfident,2024-08-22 08:09:31.497
Participant-49,onbarding-auto,trust_execution,Yes,2024-08-22 08:10:46.575
Participant-49,qualification_2,attention,3,2024-08-22 08:12:05.251
Participant-167,test-675,trust_execution,No,2024-08-22 08:12:39.476
Participant-49,test-497,trust_planning,Yes,2024-08-22 08:12:40.017
Participant-49,test-497,confidence_planning,neutral,2024-08-22 08:12:40.026
Participant-96,onbarding-auto,confidence_execution,confident,2024-08-22 08:12:57.447
Participant-167,test-859,risk,1,2024-08-22 08:13:08.526
Participant-192,test-859,confidence_execution,somewhat confident,2024-08-22 08:13:10.962
Participant-192,test-675,risk,3,2024-08-22 08:13:37.334
Participant-49,test-497,confidence_execution,somewhat confident,2024-08-22 08:13:43.963
Participant-49,test-200,risk,3,2024-08-22 08:13:54.262
Participant-49,test-200,confidence_execution,somewhat confident,2024-08-22 08:14:42.427
Participant-96,qualification_2,attention,3,2024-08-22 08:14:49.985
Participant-167,test-859,trust_execution,Yes,2024-08-22 08:14:55.343
Participant-49,test-859,trust_planning,Yes,2024-08-22 08:15:01.165
Participant-49,test-859,confidence_planning,somewhat confident,2024-08-22 08:15:01.185
Participant-192,test-675,trust_execution,No,2024-08-22 08:15:23.322
Participant-167,test-149,trust_planning,Yes,2024-08-22 08:15:36.681
Participant-167,test-149,confidence_planning,somewhat unconfident,2024-08-22 08:15:36.691
Participant-49,test-859,trust_execution,Yes,2024-08-22 08:15:51.417
Participant-49,test-388,risk,1,2024-08-22 08:16:03.108
Participant-167,test-149,trust_execution,Yes,2024-08-22 08:16:12.609
Participant-167,test-388,risk,1,2024-08-22 08:16:31.396
Participant-96,test-149,trust_planning,No,2024-08-22 08:16:53.486
Participant-96,test-149,confidence_planning,somewhat confident,2024-08-22 08:16:53.500
Participant-96,test-149,trust_execution,Yes,2024-08-22 08:18:07.064
Participant-49,test-388,confidence_execution,confident,2024-08-22 08:18:35.550
Participant-49,test-149,risk,4,2024-08-22 08:18:49.914
Participant-96,test-859,trust_planning,Yes,2024-08-22 08:18:51.826
Participant-96,test-859,confidence_planning,confident,2024-08-22 08:18:51.835
Participant-49,test-149,trust_execution,Yes,2024-08-22 08:19:22.699
Participant-49,test-675,trust_planning,Yes,2024-08-22 08:19:33.155
Participant-49,test-675,confidence_planning,neutral,2024-08-22 08:19:33.164
Participant-167,test-388,confidence_execution,neutral,2024-08-22 08:19:42.537
Participant-167,test-497,risk,2,2024-08-22 08:20:00.478
Participant-167,test-497,confidence_execution,somewhat confident,2024-08-22 08:21:24.721
Participant-167,test-200,risk,4,2024-08-22 08:21:54.513
Participant-167,onbarding-auto,confidence_execution,neutral,2024-08-22 08:07:26.700
Participant-167,qualification_2,attention,3,2024-08-22 08:08:27.765
Participant-167,test-675,risk,2,2024-08-22 08:09:31.492
Participant-49,onbarding-auto,confidence_execution,somewhat confident,2024-08-22 08:10:46.579
Participant-167,test-675,confidence_execution,somewhat unconfident,2024-08-22 08:12:39.480
Participant-49,test-497,risk,3,2024-08-22 08:12:40.022
Participant-96,onbarding-auto,trust_execution,Yes,2024-08-22 08:12:57.442
Participant-167,test-859,trust_planning,Yes,2024-08-22 08:13:08.522
Participant-167,test-859,confidence_planning,somewhat confident,2024-08-22 08:13:08.531
Participant-192,test-859,trust_execution,No,2024-08-22 08:13:10.958
Participant-192,test-675,trust_planning,Yes,2024-08-22 08:13:37.329
Participant-192,test-675,confidence_planning,neutral,2024-08-22 08:13:37.338
Participant-49,test-497,trust_execution,Yes,2024-08-22 08:13:43.959
Participant-49,test-200,trust_planning,Yes,2024-08-22 08:13:54.257
Participant-49,test-200,confidence_planning,somewhat confident,2024-08-22 08:13:54.266
Participant-49,test-200,trust_execution,Yes,2024-08-22 08:14:42.423
Participant-167,test-859,confidence_execution,neutral,2024-08-22 08:14:55.347
Participant-49,test-859,risk,2,2024-08-22 08:15:01.172
Participant-192,test-675,confidence_execution,confident,2024-08-22 08:15:23.326
Participant-167,test-149,risk,2,2024-08-22 08:15:36.686
Participant-49,test-859,confidence_execution,somewhat confident,2024-08-22 08:15:51.422
Participant-49,test-388,trust_planning,Yes,2024-08-22 08:16:03.103
Participant-49,test-388,confidence_planning,confident,2024-08-22 08:16:03.112
Participant-167,test-149,confidence_execution,somewhat confident,2024-08-22 08:16:12.613
Participant-167,test-388,trust_planning,Yes,2024-08-22 08:16:31.391
Participant-167,test-388,confidence_planning,neutral,2024-08-22 08:16:31.401
Participant-96,test-149,risk,2,2024-08-22 08:16:53.496
Participant-192,TiA_attention,attention,1,2024-08-22 08:17:30.310
Participant-96,test-149,confidence_execution,somewhat confident,2024-08-22 08:18:07.069
Participant-49,test-388,trust_execution,Yes,2024-08-22 08:18:35.545
Participant-49,test-149,trust_planning,Yes,2024-08-22 08:18:49.905
Participant-49,test-149,confidence_planning,neutral,2024-08-22 08:18:49.930
Participant-96,test-859,risk,1,2024-08-22 08:18:51.831
Participant-49,test-149,confidence_execution,confident,2024-08-22 08:19:22.703
Participant-49,test-675,risk,5,2024-08-22 08:19:33.160
Participant-167,test-388,trust_execution,Yes,2024-08-22 08:19:42.533
Participant-167,test-497,trust_planning,Yes,2024-08-22 08:20:00.474
Participant-167,test-497,confidence_planning,neutral,2024-08-22 08:20:00.483
Participant-167,test-497,trust_execution,Yes,2024-08-22 08:21:24.716
Participant-167,test-200,trust_planning,No,2024-08-22 08:21:54.507
Participant-167,test-200,confidence_planning,somewhat unconfident,2024-08-22 08:21:54.517
Participant-167,test-200,confidence_execution,somewhat confident,2024-08-22 08:22:50.988
Participant-167,TiA_attention,attention,1,2024-08-22 08:24:41.303
Participant-49,test-675,confidence_execution,somewhat unconfident,2024-08-22 08:26:26.311
Participant-96,test-859,confidence_execution,somewhat confident,2024-08-22 08:26:48.239
Participant-96,test-675,trust_planning,Yes,2024-08-22 08:27:44.344
Participant-96,test-675,confidence_planning,somewhat confident,2024-08-22 08:27:44.353
Participant-96,test-675,trust_execution,Yes,2024-08-22 08:28:58.588
Participant-96,test-388,risk,1,2024-08-22 08:29:33.699
Participant-96,test-388,confidence_execution,confident,2024-08-22 08:31:10.935
Participant-75,onbarding-auto,confidence_execution,somewhat confident,2024-08-22 08:31:47.418
Participant-96,test-497,risk,1,2024-08-22 08:31:53.214
Participant-74,onbarding-auto,confidence_execution,confident,2024-08-22 08:32:15.912
